Time,Joint Name,Position,Velocity,Effort,Force X,Force Y,Force Z,Torque X,Torque Y,Torque Z
319.027,ur5_elbow_joint,0.8776069472321977,-5.58876210397779e-06,-21.881357361819152,,,,,,
319.027,ur5_shoulder_lift_joint,-0.8441152403589589,-5.071193596037674e-07,-50.452707938643385,,,,,,
319.027,ur5_shoulder_pan_joint,-0.0113017107936563,4.70138804380261e-10,-0.0001465887405437,,,,,,
319.027,ur5_wrist_1_joint,-1.7834996699274726,-1.2751257604611694e-05,-2.7064025256909763,,,,,,
319.027,ur5_wrist_2_joint,-1.5068097873602788,-5.246972440677965e-07,0.1066468708335994,,,,,,
319.027,ur5_wrist_3_joint,0.0057152304052427,0.0001990891921108,6.191020066437076e-05,,,,,,
319.045,force/torque,,,,1.4428223757687506,-0.5181036344636929,7.964433765818589,0.0077992839836573,0.021837338332026,-6.236906789966489e-05
319.049,ur5_elbow_joint,0.877606813102271,-5.588709900857486e-06,-21.88135828545383,,,,,,
319.049,ur5_shoulder_lift_joint,-0.844115252529277,-5.071183269161142e-07,-50.452708188205136,,,,,,
319.049,ur5_shoulder_pan_joint,-0.0113017107818498,4.705652973985236e-10,-0.0001465710938704,,,,,,
319.049,ur5_wrist_1_joint,-1.7834999759504768,-1.2750685738658069e-05,-2.706403271703302,,,,,,
319.049,ur5_wrist_2_joint,-1.506809799962186,-5.246725972339419e-07,0.1066468395464643,,,,,,
319.049,ur5_wrist_3_joint,0.0057200025511114,0.0001986099467289,6.175618193877199e-05,,,,,,
319.069,force/torque,,,,1.442824580743277,-0.5181103802753254,7.964433108655052,0.0077993861363125,0.0218374089931994,-6.221390051599628e-05
319.074,ur5_elbow_joint,0.8776066733849222,-5.5886794979683925e-06,-21.881359247342616,,,,,,
319.074,ur5_shoulder_lift_joint,-0.8441152652066419,-5.070726842854807e-07,-50.45270843899922,,,,,,
319.074,ur5_shoulder_pan_joint,-0.0113017107695174,5.144444903244814e-10,-0.0001465439898858,,,,,,
319.074,ur5_wrist_1_joint,-1.7835002947098513,-1.275008771168411e-05,-2.706404048280108,,,,,,
319.074,ur5_wrist_2_joint,-1.5068098130889285,-5.254362915997709e-07,0.1066468059696905,,,,,,
319.074,ur5_wrist_3_joint,0.0057249613213343,0.0001981118291873,6.15961270638967e-05,,,,,,
319.093,force/torque,,,,1.442826788899927,-0.5181171095611781,7.964432451475376,0.0077994880401839,0.0218374796110546,-6.205910762632446e-05
319.098,ur5_elbow_joint,0.8776065392575623,-5.5886269957428e-06,-21.88136016955394,,,,,,
319.098,ur5_shoulder_lift_joint,-0.844115277376905,-5.070715475347997e-07,-50.45270868852136,,,,,,
319.098,ur5_shoulder_pan_joint,-0.0113017107576878,5.14927069417558e-10,-0.0001465264230955,,,,,,
319.098,ur5_wrist_1_joint,-1.7835006007048495,-1.274951617612609e-05,-2.7064047933005573,,,,,,
319.098,ur5_wrist_2_joint,-1.506809825689615,-5.254116864741775e-07,0.1066467746890035,,,,,,
319.098,ur5_wrist_3_joint,0.00572971004304,0.0001976349363363,6.144286572691836e-05,,,,,,
319.117,force/torque,,,,1.4428290002448292,-0.5181238224064809,7.964431794289565,0.0077995896926602,0.0218375501850677,-6.190468787981018e-05
319.122,ur5_elbow_joint,0.8776064051314636,-5.588574418935336e-06,-21.881361091052867,,,,,,
319.122,ur5_shoulder_lift_joint,-0.8441152895471413,-5.070703812844223e-07,-50.4527089380322,,,,,,
319.122,ur5_shoulder_pan_joint,-0.0113017107458466,5.15425071198865e-10,-0.0001465089140465,,,,,,
319.122,ur5_wrist_1_joint,-1.7835009066861254,-1.2748944531931276e-05,-2.7064055378388865,,,,,,
319.122,ur5_wrist_2_joint,-1.5068098382897013,-5.253867874232851e-07,0.1066467434109425,,,,,,
319.122,ur5_wrist_3_joint,0.0057344473336717,0.0001971591914011,6.128997399932099e-05,,,,,,
319.141,force/torque,,,,1.442831214748084,-0.5181305188079661,7.964431137179374,0.0077996911022459,0.021837620715126,-6.175064099018883e-05
319.147,ur5_elbow_joint,0.8776062654181276,-5.588495545859122e-06,-21.881362049713687,,,,,,
319.147,ur5_shoulder_lift_joint,-0.8441153022244636,-5.071135869293307e-07,-50.45270920696702,,,,,,
319.147,ur5_shoulder_pan_joint,-0.0113017107335213,4.725239242250527e-10,-0.0001464994638169,,,,,,
319.147,ur5_wrist_1_joint,-1.7835012254020306,-1.2748351745084349e-05,-2.7064063128899574,,,,,,
319.147,ur5_wrist_2_joint,-1.5068098514137631,-5.245706029326505e-07,0.1066467118222102,,,,,,
319.147,ur5_wrist_3_joint,0.0057393698857062,0.0001966649717515,6.113111751534267e-05,,,,,,
319.165,force/torque,,,,1.442833432419507,-0.518137198832203,7.964430480031067,0.007799792257787,0.021837691202852,-6.159696527551373e-05
319.171,ur5_elbow_joint,0.8776061312946011,-5.588443071977802e-06,-21.88136296979583,,,,,,
319.171,ur5_shoulder_lift_joint,-0.8441153143946432,-5.071124710197676e-07,-50.45270945642922,,,,,,
319.171,ur5_shoulder_pan_joint,-0.011301710721657,4.73023267946921e-10,-0.0001464820606489,,,,,,
319.171,ur5_wrist_1_joint,-1.7835015313552898,-1.2747779835782784e-05,-2.7064070564437634,,,,,,
319.171,ur5_wrist_2_joint,-1.506809864012629,-5.245459050121901e-07,0.1066466805525917,,,,,,
319.171,ur5_wrist_3_joint,0.0057440839232656,0.0001961915619992,6.097897761510729e-05,,,,,,
319.189,force/torque,,,,1.4428356532473643,-0.5181438625185845,7.964429822928756,0.0077998931659452,0.0218377616461758,-6.144365954843388e-05
319.196,ur5_elbow_joint,0.8776059915839225,-5.588412682493573e-06,-21.881363927976366,,,,,,
319.196,ur5_shoulder_lift_joint,-0.8441153270718642,-5.07066827245596e-07,-50.4527097071484,,,,,,
319.196,ur5_shoulder_pan_joint,-0.0113017107092652,5.16833493692818e-10,-0.0001464551745223,,,,,,
319.196,ur5_wrist_1_joint,-1.7835018500420023,-1.2747181182979036e-05,-2.7064078304670667,,,,,,
319.196,ur5_wrist_2_joint,-1.5068098771362113,-5.253100435194075e-07,0.1066466469972473,,,,,,
319.196,ur5_wrist_3_joint,0.0057489823127374,0.0001956995083993,6.082087502911302e-05,,,,,,
319.213,force/torque,,,,1.44283787721659,-0.5181505098953152,7.964429165836621,0.007799993835236,0.0218378320467946,-6.129072436852456e-05
319.22,ur5_elbow_joint,0.8776058574629735,-5.588359814813509e-06,-21.881364846645496,,,,,,
319.22,ur5_shoulder_lift_joint,-0.8441153392419869,-5.070658297605383e-07,-50.45270995652236,,,,,,
319.22,ur5_shoulder_pan_joint,-0.0113017106973778,5.173407216268462e-10,-0.0001464378634606,,,,,,
319.22,ur5_wrist_1_joint,-1.7835021559672413,-1.2746609330018469e-05,-2.706408573041302,,,,,,
319.22,ur5_wrist_2_joint,-1.5068098897338569,-5.25285138953188e-07,0.106646615733633,,,,,,
319.22,ur5_wrist_3_joint,0.0057536732113625,0.0001952284224111,6.066948327279408e-05,,,,,,
319.237,force/torque,,,,1.4428401043440529,-0.5181571410012842,7.964428508776552,0.0078000942523271,0.021837902404081,-6.113815766894764e-05
319.244,ur5_elbow_joint,0.8776057233432839,-5.588306938768391e-06,-21.881365764613125,,,,,,
319.244,ur5_shoulder_lift_joint,-0.8441153514120847,-5.070647366613152e-07,-50.45271020593936,,,,,,
319.244,ur5_shoulder_pan_joint,-0.0113017106854798,5.177626589256106e-10,-0.0001464205694182,,,,,,
319.244,ur5_wrist_1_joint,-1.7835024618787472,-1.2746037649811824e-05,-2.706409315139082,,,,,,
319.244,ur5_wrist_2_joint,-1.506809902330911,-5.252603458501323e-07,0.1066465844758852,,,,,,
319.244,ur5_wrist_3_joint,0.0057583528181046,0.0001947584703504,6.051845662372366e-05,,,,,,
319.261,force/torque,,,,1.4428423345722436,-0.5181637558755038,7.96442785169505,0.0078001944273255,0.0218379727179488,-6.098595898852461e-05
319.269,ur5_elbow_joint,0.8776055836366323,-5.588228056751972e-06,-21.881366719593142,,,,,,
319.269,ur5_shoulder_lift_joint,-0.8441153640892631,-5.07107934365781e-07,-50.45271047478116,,,,,,
319.269,ur5_shoulder_pan_joint,-0.0113017106730959,4.748588903762564e-10,-0.0001464113749756,,,,,,
319.269,ur5_wrist_1_joint,-1.7835027805219674,-1.2745444160193506e-05,-2.706410087654361,,,,,,
319.269,ur5_wrist_2_joint,-1.506809915451807,-5.244442572513349e-07,0.106646552906498,,,,,,
319.269,ur5_wrist_3_joint,0.0057632154304032,0.0001942702700569,6.036153815682252e-05,,,,,,
319.285,force/torque,,,,1.4428445679441506,-0.5181703545753022,7.964427194654167,0.0078002943534639,0.0218380429897283,-6.083412711772949e-05
319.293,ur5_elbow_joint,0.8776054495195256,-5.588175334554674e-06,-21.881367636154664,,,,,,
319.293,ur5_shoulder_lift_joint,-0.8441153762593059,-5.071067567530694e-07,-50.45271072414225,,,,,,
319.293,ur5_shoulder_pan_joint,-0.0113017106611748,4.753128342583652e-10,-0.0001463941670625,,,,,,
319.293,ur5_wrist_1_joint,-1.7835030864054406,-1.2744871989776616e-05,-2.706410828778755,,,,,,
319.293,ur5_wrist_2_joint,-1.5068099280476377,-5.24419040200511e-07,0.1066465216545357,,,,,,
319.293,ur5_wrist_3_joint,0.0057678720672136,0.0001938026248489,6.0211254193298256e-05,,,,,,
319.309,force/torque,,,,1.4428468044148188,-0.5181769371100734,7.9644265376043295,0.0078003940393116,0.0218381132179843,-6.0682661954762e-05
319.318,ur5_elbow_joint,0.8776053098155385,-5.588144897897194e-06,-21.881368590683536,,,,,,
319.318,ur5_shoulder_lift_joint,-0.8441153889363813,-5.070610136037001e-07,-50.45271097474725,,,,,,
319.318,ur5_shoulder_pan_joint,-0.0113017106487234,5.192219805953613e-10,-0.000146367548614,,,,,,
319.318,ur5_wrist_1_joint,-1.7835034050194525,-1.2744273033464668e-05,-2.706411600277556,,,,,,
319.318,ur5_wrist_2_joint,-1.5068099411680542,-5.251837453808418e-07,0.1066464881174855,,,,,,
319.318,ur5_wrist_3_joint,0.0057727108111658,0.0001933165612752,6.005508012043835e-05,,,,,,
319.333,force/torque,,,,1.4428490440058122,-0.518183503545524,7.964425880580149,0.0078004934792444,0.0218381834038809,-6.053156197094586e-05
319.342,ur5_elbow_joint,0.8776051757010164,-5.588091836175306e-06,-21.88136950584884,,,,,,
319.342,ur5_shoulder_lift_joint,-0.844115401106369,-5.070600501671529e-07,-50.452711224041394,,,,,,
319.342,ur5_shoulder_pan_joint,-0.0113017106367792,5.195685588064786e-10,-0.000146350433406,,,,,,
319.342,ur5_wrist_1_joint,-1.7835037108748877,-1.2743700853391154e-05,-2.706412340434164,,,,,,
319.342,ur5_wrist_2_joint,-1.5068099537626676,-5.25158725775684e-07,0.1066464568744945,,,,,,
319.342,ur5_wrist_3_joint,0.0057773445907942,0.0001928512114484,5.990553519580301e-05,,,,,,
319.357,force/torque,,,,1.4428512866901713,-0.5181900539098243,7.964425223647344,0.0078005926789792,0.0218382535464506,-6.03808257092402e-05
319.366,ur5_elbow_joint,0.8776050415877608,-5.588039141092484e-06,-21.88137042031995,,,,,,
319.366,ur5_shoulder_lift_joint,-0.8441154132763282,-5.070588659822509e-07,-50.45271147335427,,,,,,
319.366,ur5_shoulder_pan_joint,-0.0113017106248252,5.201297778986605e-10,-0.0001463333941399,,,,,,
319.366,ur5_wrist_1_joint,-1.7835040167165843,-1.274312822852198e-05,-2.7064130801203863,,,,,,
319.366,ur5_wrist_2_joint,-1.506809966356684,-5.251338222880716e-07,0.1066464256354,,,,,,
319.366,ur5_wrist_3_joint,0.0057819672160359,0.0001923869818106,5.97563509182944e-05,,,,,,
319.381,force/torque,,,,1.4428535324713456,-0.5181965882350145,7.964424566639381,0.0078006916359974,0.0218383236474742,-6.023045388536743e-05
319.391,ur5_elbow_joint,0.8776049018878131,-5.587959804363746e-06,-21.88137137166857,,,,,,
319.391,ur5_shoulder_lift_joint,-0.844115425953361,-5.07102106811831e-07,-50.45271174208917,,,,,,
319.391,ur5_shoulder_pan_joint,-0.0113017106123827,4.77167108716577e-10,-0.0001463244042795,,,,,,
319.391,ur5_wrist_1_joint,-1.7835043352870787,-1.2742534919279743e-05,-2.706413850128233,,,,,,
319.391,ur5_wrist_2_joint,-1.506809979474415,-5.243175118070262e-07,0.1066463940838129,,,,,,
319.391,ur5_wrist_3_joint,0.0057867706184566,0.0001919047275966,5.9601346896015874e-05,,,,,,
319.405,force/torque,,,,1.4428557813495255,-0.5182031065643277,7.964423909664346,0.0078007903478937,0.0218383937055632,-6.008044397166207e-05
319.415,ur5_elbow_joint,0.8776047677771457,-5.587907159539427e-06,-21.88137228475184,,,,,,
319.415,ur5_shoulder_lift_joint,-0.8441154381232652,-5.071009051126566e-07,-50.45271199133436,,,,,,
319.415,ur5_shoulder_pan_joint,-0.0113017106004056,4.77646453748185e-10,-0.000146307450808,,,,,,
319.415,ur5_wrist_1_joint,-1.7835046411007252,-1.2741962215842518e-05,-2.7064145888539146,,,,,,
319.415,ur5_wrist_2_joint,-1.5068099920672111,-5.242925875554354e-07,0.1066463628508233,,,,,,
319.415,ur5_wrist_3_joint,0.0057913705534611,0.0001914427766329,5.945289627411716e-05,,,,,,
319.429,force/torque,,,,1.442858033283975,-0.5182096089452027,7.964423252728224,0.0078008888201302,0.0218384637213991,-5.993079650995774e-05
319.44,ur5_elbow_joint,0.877604628079875,-5.587876218933555e-06,-21.881373235665738,,,,,,
319.44,ur5_shoulder_lift_joint,-0.8441154508001967,-5.070553441401505e-07,-50.45271224182687,,,,,,
319.44,ur5_shoulder_pan_joint,-0.0113017105878965,5.214795174082469e-10,-0.0001462810398756,,,,,,
319.44,ur5_wrist_1_joint,-1.783504959641995,-1.274136319783863e-05,-2.706415357856413,,,,,,
319.44,ur5_wrist_2_joint,-1.5068100051844675,-5.25057327321194e-07,0.1066463293338717,,,,,,
319.44,ur5_wrist_3_joint,0.0057961503781669,0.0001909626301438,5.9298627266793886e-05,,,,,,
319.453,force/torque,,,,1.44286028829459,-0.5182160954031058,7.964422595735766,0.0078009870508562,0.0218385336948876,-5.978150913045293e-05
319.464,ur5_elbow_joint,0.8776044939718011,-5.587823031445815e-06,-21.88137414736932,,,,,,
319.464,ur5_shoulder_lift_joint,-0.8441154629700458,-5.070542231221435e-07,-50.45271249101559,,,,,,
319.464,ur5_shoulder_pan_joint,-0.0113017105758981,5.219354188485049e-10,-0.0001462641539195,,,,,,
319.464,ur5_wrist_1_joint,-1.7835052654275891,-1.2740790578734566e-05,-2.7064160956238146,,,,,,
319.464,ur5_wrist_2_joint,-1.5068100177760435,-5.250323148754535e-07,0.1066462981084588,,,,,,
